;ID_Pedido;Data_Pedido;ID_Representante;Nome_Representante;Regional;ID_Produto;Nome_Produto;Valor_Produto;Quantidade_Vendida;Valor_Total_Venda;Nome_Cliente;Cidade_Cliente;Estado_Cliente
;11114;28/06/2020;1009;Felipe Seixas;Sudeste;SKU9003;Celular Modelo 1;R$800;65;R$52.000;kabum;Niterói;RJ
;11115;29/06/2020;1002;Lucas Souza;Sudeste;SKU9001;Caixa de Som;R$55;33;R$1.815;Shoptime;São Paulo;SP
;11116;29/06/2020;1004;Isabela Carolina;Sudeste;SKU9016;Webcam;R$130;30;R$3.900;amazon;Guarapari;ES
;11117;29/06/2020;1002;Lucas Souza;Sudeste;SKU9001;Caixa de Som;R$55;66;R$3.630;Casas Bahia;Vitória;ES
;11118;29/06/2020;1004;Isabela Carolina;Sudeste;SKU9005;Celular Modelo 3;R$1.800;94;R$169.200;Carrefour;Guarapari;ES
;11119;30/06/2020;1004;Isabela Carolina;Sudeste;SKU9004;Celular Modelo 2;R$1.200;12;R$14.400;Magazine Luiza;Rio de Janeiro;RJ
;11120;30/06/2020;1006;Mário Junior;Sudeste;SKU9015;Teclado ;R$80;21;R$1.680;Ricardo Eletro;Rio de Janeiro;RJ
;11121;30/06/2020;1005;Tais Fernandes;Sudeste;SKU9006;E-Reader;R$250;98;R$24.500;amazon;Betim;MINAS
;11122;30/06/2020;1001;Maria Silva;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;80;R$177.600;Ricardo Eletro;Betim;MINAS
;11123;30/06/2020;1007;Alex Souza;Sudeste;SKU9013;SSD;R$435;41;R$17.835;Ponto Frio;Betim;MINAS
;11124;30/06/2020;1001;Maria Silva;Sudeste;SKU9015;Teclado ;R$80;9;R$720;Ricardo Eletro;Niterói;RJ
;11125;30/06/2020;1007;Alex Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;74;R$59.200;Magazine Luiza;Betim;MINAS
;11126;30/06/2020;1004;Isabela Carolina;Sudeste;SKU9005;Celular Modelo 3;R$1.800;37;R$66.600;kabum;Rio de Janeiro;RJ
;11127;30/06/2020;1005;Tais Fernandes;Sudeste;SKU9015;Teclado ;R$80;55;R$4.400;Ricardo Eletro;São Paulo;SP
;11128;30/06/2020;1009;Felipe Seixas;Sudeste;SKU9014;Tablet;R$1.700;85;R$144.500;amazon;Vitória;ES
;11129;01/07/2020;1004;Isabela Carolina;Sudeste;SKU9006;E-Reader;R$250;37;R$9.250;Ponto Frio;Rio de Janeiro;RJ
;11130;01/07/2020;1008;Teobaldo Junior;Sudeste;SKU9015;Teclado ;R$80;10;R$800;Casas Bahia;Campinas;SP
;11131;01/07/2020;1002;Lucas Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;98;R$78.400;kabum;Vitória;ES
;11132;01/07/2020;1001;Maria Silva;Sudeste;SKU9003;Celular Modelo 1;R$800;56;R$44.800;kabum;São Paulo;SP
;11133;01/07/2020;1007;Alex Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;5;R$21.500;Casas Bahia;São Paulo;SP
;11134;01/07/2020;1002;Lucas Souza;Sudeste;SKU9002;Carregador Portátil;R$80;15;R$1.200;Ponto Frio;Niterói;RJ
;11135;02/07/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;94;R$169.200;Casas Bahia;Campinas;SP
;11136;02/07/2020;1007;Alex Souza;Sudeste;SKU9013;SSD;R$435;72;R$31.320;Carrefour;Guarapari;ES
;11137;02/07/2020;1006;Mário Junior;Sudeste;SKU9016;Webcam;R$130;17;R$2.210;Casas Bahia;São Paulo;SP
;11138;02/07/2020;1004;Isabela Carolina;Sudeste;SKU9003;Celular Modelo 1;R$800;90;R$72.000;Carrefour;Betim;MINAS
;11139;02/07/2020;1009;Felipe Seixas;Sudeste;SKU9007;Headphone;R$150;97;R$14.550;Carrefour;Campinas;SP
;11140;02/07/2020;1006;Mário Junior;Sudeste;SKU9002;Carregador Portátil;R$80;31;R$2.480;Casas Bahia;São Paulo;SP
;11141;02/07/2020;1002;Lucas Souza;Sudeste;SKU9008;Mouse;R$88;91;R$8.008;Ponto Frio;Rio de Janeiro;RJ
;11142;02/07/2020;1008;Teobaldo Junior;Sudeste;SKU9012;Smart TV;R$1.998;75;R$149.850;Ricardo Eletro;Guarapari;ES
;11143;02/07/2020;1005;Tais Fernandes;Sudeste;SKU9015;Teclado ;R$80;82;R$6.560;Carrefour;Belo Horizonte;MINAS
;11144;03/07/2020;1008;Teobaldo Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;84;R$186.480;amazon;Rio de Janeiro;RJ
;11145;03/07/2020;1005;Tais Fernandes;Sudeste;SKU9005;Celular Modelo 3;R$1.800;15;R$27.000;Ponto Frio;Niterói;RJ
;11146;03/07/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;17;R$30.600;kabum;Belo Horizonte;MINAS
;11147;03/07/2020;1004;Isabela Carolina;Sudeste;SKU9005;Celular Modelo 3;R$1.800;97;R$174.600;kabum;Rio de Janeiro;RJ
;11148;03/07/2020;1006;Mário Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;63;R$139.860;Carrefour;Rio de Janeiro;RJ
;11149;03/07/2020;1008;Teobaldo Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;26;R$57.720;amazon;Vitória;ES
;11150;03/07/2020;1009;Felipe Seixas;Sudeste;SKU9006;E-Reader;R$250;29;R$7.250;Carrefour;Campinas;SP
;11151;04/07/2020;1002;Lucas Souza;Sudeste;SKU9015;Teclado ;R$80;20;R$1.600;Casas Bahia;Campinas;SP
;11152;04/07/2020;1002;Lucas Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;62;R$89.900;Ricardo Eletro;Guarapari;ES
;11153;04/07/2020;1006;Mário Junior;Sudeste;SKU9001;Caixa de Som;R$55;23;R$1.265;Casas Bahia;Rio de Janeiro;RJ
;11154;04/07/2020;1002;Lucas Souza;Sudeste;SKU9014;Tablet;R$1.700;24;R$40.800;Magazine Luiza;Campinas;SP
;11155;04/07/2020;1005;Tais Fernandes;Sudeste;SKU9003;Celular Modelo 1;R$800;88;R$70.400;Carrefour;Belo Horizonte;MINAS
;11156;05/07/2020;1004;Isabela Carolina;Sudeste;SKU9008;Mouse;R$88;77;R$6.776;Shoptime;São Paulo;SP
;11157;05/07/2020;1004;Isabela Carolina;Sudeste;SKU9008;Mouse;R$88;15;R$1.320;kabum;Guarapari;ES
;11158;05/07/2020;1004;Isabela Carolina;Sudeste;SKU9006;E-Reader;R$250;83;R$20.750;Carrefour;Belo Horizonte;MINAS
;11159;06/07/2020;1003;Paulo Ferreira;Sudeste;SKU9012;Smart TV;R$1.998;33;R$65.934;Ponto Frio;Guarapari;ES
;11160;06/07/2020;1001;Maria Silva;Sudeste;SKU9005;Celular Modelo 3;R$1.800;49;R$88.200;Ricardo Eletro;Rio de Janeiro;RJ
;11161;06/07/2020;1006;Mário Junior;Sudeste;SKU9002;Carregador Portátil;R$80;89;R$7.120;kabum;Guarapari;ES
;11162;06/07/2020;1008;Teobaldo Junior;Sudeste;SKU9016;Webcam;R$130;99;R$12.870;Ponto Frio;Vitória;ES
;11163;06/07/2020;1009;Felipe Seixas;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;16;R$23.200;Ponto Frio;Betim;MINAS
;11164;06/07/2020;1008;Teobaldo Junior;Sudeste;SKU9006;E-Reader;R$250;28;R$7.000;Ricardo Eletro;Guarapari;ES
;11165;06/07/2020;1008;Teobaldo Junior;Sudeste;SKU9005;Celular Modelo 3;R$1.800;88;R$158.400;Ricardo Eletro;Guarapari;ES
;11166;06/07/2020;1003;Paulo Ferreira;Sudeste;SKU9016;Webcam;R$130;18;R$2.340;Carrefour;Campinas;SP
;11167;07/07/2020;1005;Tais Fernandes;Sudeste;SKU9003;Celular Modelo 1;R$800;61;R$48.800;Ricardo Eletro;Belo Horizonte;MINAS
;11168;07/07/2020;1006;Mário Junior;Sudeste;SKU9005;Celular Modelo 3;R$1.800;12;R$21.600;amazon;Campinas;SP
;11169;07/07/2020;1005;Tais Fernandes;Sudeste;SKU9014;Tablet;R$1.700;34;R$57.800;Casas Bahia;Vitória;ES
;11170;07/07/2020;1007;Alex Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;10;R$12.000;Carrefour;Rio de Janeiro;RJ
;11171;08/07/2020;1009;Felipe Seixas;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;69;R$153.180;Ricardo Eletro;Betim;MINAS
;11172;08/07/2020;1001;Maria Silva;Sudeste;SKU9016;Webcam;R$130;68;R$8.840;amazon;Rio de Janeiro;RJ
;11173;08/07/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;26;R$46.800;Magazine Luiza;Vitória;ES
;11174;08/07/2020;1007;Alex Souza;Sudeste;SKU9013;SSD;R$435;77;R$33.495;Ponto Frio;Betim;MINAS
;11175;09/07/2020;1003;Paulo Ferreira;Sudeste;SKU9005;Celular Modelo 3;R$1.800;71;R$127.800;Ricardo Eletro;Campinas;SP
;11176;09/07/2020;1001;Maria Silva;Sudeste;SKU9014;Tablet;R$1.700;5;R$8.500;Magazine Luiza;Rio de Janeiro;RJ
;11177;09/07/2020;1007;Alex Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;27;R$116.100;Shoptime;Niterói;RJ
;11178;09/07/2020;1005;Tais Fernandes;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;60;R$258.000;amazon;Rio de Janeiro;RJ
;11179;09/07/2020;1001;Maria Silva;Sudeste;SKU9003;Celular Modelo 1;R$800;84;R$67.200;amazon;Belo Horizonte;MINAS
;11180;09/07/2020;1004;Isabela Carolina;Sudeste;SKU9004;Celular Modelo 2;R$1.200;21;R$25.200;Carrefour;Campinas;SP
;11181;09/07/2020;1001;Maria Silva;Sudeste;SKU9015;Teclado ;R$80;56;R$4.480;Shoptime;São Paulo;SP
;11182;09/07/2020;1009;Felipe Seixas;Sudeste;SKU9006;E-Reader;R$250;51;R$12.750;Shoptime;Niterói;RJ
;11183;10/07/2020;1001;Maria Silva;Sudeste;SKU9004;Celular Modelo 2;R$1.200;48;R$57.600;Shoptime;Belo Horizonte;MINAS
;11184;10/07/2020;1006;Mário Junior;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;14;R$20.300;Ricardo Eletro;Campinas;SP
;11185;10/07/2020;1002;Lucas Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;20;R$29.000;Magazine Luiza;Guarapari;ES
;11186;10/07/2020;1009;Felipe Seixas;Sudeste;SKU9016;Webcam;R$130;65;R$8.450;Ricardo Eletro;Rio de Janeiro;RJ
;11187;10/07/2020;1003;Paulo Ferreira;Sudeste;SKU9002;Carregador Portátil;R$80;51;R$4.080;Ponto Frio;Betim;MINAS
;11188;10/07/2020;1002;Lucas Souza;Sudeste;SKU9008;Mouse;R$88;66;R$5.808;Ricardo Eletro;Guarapari;ES
;11189;10/07/2020;1002;Lucas Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;92;R$73.600;Ricardo Eletro;Guarapari;ES
;11190;10/07/2020;1003;Paulo Ferreira;Sudeste;SKU9001;Caixa de Som;R$55;52;R$2.860;Ricardo Eletro;Guarapari;ES
;11191;10/07/2020;1006;Mário Junior;Sudeste;SKU9012;Smart TV;R$1.998;94;R$187.812;Casas Bahia;Rio de Janeiro;RJ
;11192;10/07/2020;1006;Mário Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;94;R$208.680;Ricardo Eletro;Rio de Janeiro;RJ
;11193;10/07/2020;1001;Maria Silva;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;25;R$107.500;Ponto Frio;Betim;MINAS
;11194;11/07/2020;1001;Maria Silva;Sudeste;SKU9001;Caixa de Som;R$55;52;R$2.860;Ricardo Eletro;São Paulo;SP
;11195;11/07/2020;1009;Felipe Seixas;Sudeste;SKU9004;Celular Modelo 2;R$1.200;37;R$44.400;amazon;Belo Horizonte;MINAS
;11196;11/07/2020;1009;Felipe Seixas;Sudeste;SKU9005;Celular Modelo 3;R$1.800;37;R$66.600;kabum;Belo Horizonte;MINAS
;11197;11/07/2020;1001;Maria Silva;Sudeste;SKU9015;Teclado ;R$80;39;R$3.120;amazon;Campinas;SP
;11198;11/07/2020;1002;Lucas Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;74;R$107.300;Ricardo Eletro;Guarapari;ES
;11199;11/07/2020;1009;Felipe Seixas;Sudeste;SKU9006;E-Reader;R$250;49;R$12.250;Casas Bahia;Rio de Janeiro;RJ
;11200;11/07/2020;1005;Tais Fernandes;Sudeste;SKU9005;Celular Modelo 3;R$1.800;81;R$145.800;amazon;Niterói;RJ
;11201;11/07/2020;1001;Maria Silva;Sudeste;SKU9001;Caixa de Som;R$55;46;R$2.530;Ponto Frio;São Paulo;SP
;11202;11/07/2020;1001;Maria Silva;Sudeste;SKU9001;Caixa de Som;R$55;17;R$935;Ricardo Eletro;Betim;MINAS
;11203;12/07/2020;1009;Felipe Seixas;Sudeste;SKU9008;Mouse;R$88;87;R$7.656;Magazine Luiza;Guarapari;ES
;11204;12/07/2020;1008;Teobaldo Junior;Sudeste;SKU9004;Celular Modelo 2;R$1.200;67;R$80.400;Ponto Frio;Betim;MINAS
;11205;12/07/2020;1009;Felipe Seixas;Sudeste;SKU9006;E-Reader;R$250;69;R$17.250;Shoptime;Niterói;RJ
;11206;12/07/2020;1001;Maria Silva;Sudeste;SKU9015;Teclado ;R$80;15;R$1.200;Ricardo Eletro;Niterói;RJ
;11207;12/07/2020;1003;Paulo Ferreira;Sudeste;SKU9005;Celular Modelo 3;R$1.800;52;R$93.600;Carrefour;Campinas;SP
;11208;12/07/2020;1004;Isabela Carolina;Sudeste;SKU9005;Celular Modelo 3;R$1.800;9;R$16.200;Carrefour;Guarapari;ES
;11209;12/07/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;87;R$374.100;Magazine Luiza;Campinas;SP
;11210;12/07/2020;1002;Lucas Souza;Sudeste;SKU9014;Tablet;R$1.700;92;R$156.400;kabum;Belo Horizonte;MINAS
;11211;12/07/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;23;R$98.900;Carrefour;Vitória;ES
;11212;13/07/2020;1003;Paulo Ferreira;Sudeste;SKU9013;SSD;R$435;96;R$41.760;Carrefour;Rio de Janeiro;RJ
;11213;13/07/2020;1001;Maria Silva;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;71;R$157.620;Ponto Frio;Niterói;RJ
;11214;13/07/2020;1002;Lucas Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;45;R$65.250;amazon;Belo Horizonte;MINAS
;11215;13/07/2020;1006;Mário Junior;Sudeste;SKU9015;Teclado ;R$80;47;R$3.760;Casas Bahia;Campinas;SP
;11216;13/07/2020;1005;Tais Fernandes;Sudeste;SKU9006;E-Reader;R$250;24;R$6.000;kabum;Rio de Janeiro;RJ
;11217;13/07/2020;1008;Teobaldo Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;22;R$48.840;Ricardo Eletro;Rio de Janeiro;RJ
;11218;13/07/2020;1009;Felipe Seixas;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;91;R$202.020;Ricardo Eletro;Betim;MINAS
;11219;14/07/2020;1006;Mário Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;48;R$106.560;Ricardo Eletro;Guarapari;ES
;11220;14/07/2020;1009;Felipe Seixas;Sudeste;SKU9015;Teclado ;R$80;41;R$3.280;Casas Bahia;Rio de Janeiro;RJ
;11221;14/07/2020;1005;Tais Fernandes;Sudeste;SKU9016;Webcam;R$130;44;R$5.720;Carrefour;Rio de Janeiro;RJ
;11222;14/07/2020;1003;Paulo Ferreira;Sudeste;SKU9003;Celular Modelo 1;R$800;62;R$49.600;amazon;São Paulo;SP
;11223;14/07/2020;1009;Felipe Seixas;Sudeste;SKU9002;Carregador Portátil;R$80;89;R$7.120;Casas Bahia;Betim;MINAS
;11224;14/07/2020;1002;Lucas Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;55;R$44.000;Shoptime;Vitória;ES
;11225;14/07/2020;1007;Alex Souza;Sudeste;SKU9013;SSD;R$435;67;R$29.145;Ponto Frio;Betim;MINAS
;11226;14/07/2020;1005;Tais Fernandes;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;68;R$98.600;Casas Bahia;Vitória;ES
;11227;14/07/2020;1004;Isabela Carolina;Sudeste;SKU9007;Headphone;R$150;23;R$3.450;Ricardo Eletro;Betim;MINAS
;11228;15/07/2020;1007;Alex Souza;Sudeste;SKU9013;SSD;R$435;63;R$27.405;Ricardo Eletro;Vitória;ES
;11229;15/07/2020;1007;Alex Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;24;R$103.200;Carrefour;Belo Horizonte;MINAS
;11230;15/07/2020;1008;Teobaldo Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;47;R$104.340;Magazine Luiza;São Paulo;SP
;11231;15/07/2020;1002;Lucas Souza;Sudeste;SKU9012;Smart TV;R$1.998;36;R$71.928;Casas Bahia;Vitória;ES
;11232;15/07/2020;1009;Felipe Seixas;Sudeste;SKU9003;Celular Modelo 1;R$800;62;R$49.600;Ricardo Eletro;Vitória;ES
;11233;16/07/2020;1002;Lucas Souza;Sudeste;SKU9012;Smart TV;R$1.998;74;R$147.852;Casas Bahia;Rio de Janeiro;RJ
;11234;16/07/2020;1001;Maria Silva;Sudeste;SKU9001;Caixa de Som;R$55;30;R$1.650;Ponto Frio;São Paulo;SP
;11235;16/07/2020;1004;Isabela Carolina;Sudeste;SKU9002;Carregador Portátil;R$80;86;R$6.880;Ricardo Eletro;Belo Horizonte;MINAS
;11236;16/07/2020;1002;Lucas Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;23;R$27.600;Casas Bahia;Belo Horizonte;MINAS
;11237;16/07/2020;1001;Maria Silva;Sudeste;SKU9015;Teclado ;R$80;57;R$4.560;amazon;Campinas;SP
;11238;16/07/2020;1008;Teobaldo Junior;Sudeste;SKU9001;Caixa de Som;R$55;85;R$4.675;Ricardo Eletro;São Paulo;SP
;11239;16/07/2020;1008;Teobaldo Junior;Sudeste;SKU9001;Caixa de Som;R$55;96;R$5.280;Ricardo Eletro;Belo Horizonte;MINAS
;11240;17/07/2020;1001;Maria Silva;Sudeste;SKU9003;Celular Modelo 1;R$800;35;R$28.000;Carrefour;Rio de Janeiro;RJ
;11241;17/07/2020;1004;Isabela Carolina;Sudeste;SKU9008;Mouse;R$88;96;R$8.448;Shoptime;São Paulo;SP
;11242;17/07/2020;1002;Lucas Souza;Sudeste;SKU9014;Tablet;R$1.700;47;R$79.900;Ricardo Eletro;Rio de Janeiro;RJ
;11243;17/07/2020;1005;Tais Fernandes;Sudeste;SKU9013;SSD;R$435;61;R$26.535;Carrefour;São Paulo;SP
;11244;17/07/2020;1003;Paulo Ferreira;Sudeste;SKU9014;Tablet;R$1.700;55;R$93.500;Magazine Luiza;Belo Horizonte;MINAS
;11245;17/07/2020;1001;Maria Silva;Sudeste;SKU9003;Celular Modelo 1;R$800;34;R$27.200;Ricardo Eletro;São Paulo;SP
;11246;17/07/2020;1009;Felipe Seixas;Sudeste;SKU9015;Teclado ;R$80;25;R$2.000;kabum;Betim;MINAS
;11247;17/07/2020;1002;Lucas Souza;Sudeste;SKU9001;Caixa de Som;R$55;55;R$3.025;Casas Bahia;Belo Horizonte;MINAS
;11248;18/07/2020;1005;Tais Fernandes;Sudeste;SKU9006;E-Reader;R$250;90;R$22.500;Magazine Luiza;São Paulo;SP
;11249;18/07/2020;1008;Teobaldo Junior;Sudeste;SKU9008;Mouse;R$88;52;R$4.576;Ricardo Eletro;Vitória;ES
;11250;18/07/2020;1004;Isabela Carolina;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;12;R$17.400;Ponto Frio;São Paulo;SP
;11251;18/07/2020;1009;Felipe Seixas;Sudeste;SKU9006;E-Reader;R$250;9;R$2.250;Shoptime;Niterói;RJ
;11252;18/07/2020;1004;Isabela Carolina;Sudeste;SKU9013;SSD;R$435;26;R$11.310;amazon;Rio de Janeiro;RJ
;11253;18/07/2020;1002;Lucas Souza;Sudeste;SKU9007;Headphone;R$150;52;R$7.800;Ricardo Eletro;São Paulo;SP
;11254;18/07/2020;1001;Maria Silva;Sudeste;SKU9006;E-Reader;R$250;16;R$4.000;Ponto Frio;Rio de Janeiro;RJ
;11255;18/07/2020;1007;Alex Souza;Sudeste;SKU9013;SSD;R$435;82;R$35.670;Ponto Frio;Betim;MINAS
;11256;18/07/2020;1009;Felipe Seixas;Sudeste;SKU9002;Carregador Portátil;R$80;63;R$5.040;Ponto Frio;São Paulo;SP
;11257;18/07/2020;1009;Felipe Seixas;Sudeste;SKU9006;E-Reader;R$250;69;R$17.250;kabum;Betim;MINAS
;11258;18/07/2020;1007;Alex Souza;Sudeste;SKU9013;SSD;R$435;58;R$25.230;Casas Bahia;Vitória;ES
;11259;19/07/2020;1008;Teobaldo Junior;Sudeste;SKU9007;Headphone;R$150;27;R$4.050;amazon;Rio de Janeiro;RJ
;11260;19/07/2020;1003;Paulo Ferreira;Sudeste;SKU9002;Carregador Portátil;R$80;17;R$1.360;kabum;Guarapari;ES
;11261;19/07/2020;1002;Lucas Souza;Sudeste;SKU9014;Tablet;R$1.700;60;R$102.000;Magazine Luiza;Campinas;SP
;11262;19/07/2020;1004;Isabela Carolina;Sudeste;SKU9012;Smart TV;R$1.998;84;R$167.832;Ponto Frio;Rio de Janeiro;RJ
;11263;19/07/2020;1001;Maria Silva;Sudeste;SKU9002;Carregador Portátil;R$80;81;R$6.480;amazon;Campinas;SP
;11264;19/07/2020;1003;Paulo Ferreira;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;20;R$29.000;kabum;Vitória;ES
;11265;19/07/2020;1002;Lucas Souza;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;12;R$17.400;amazon;Guarapari;ES
;11266;19/07/2020;1005;Tais Fernandes;Sudeste;SKU9016;Webcam;R$130;86;R$11.180;Carrefour;Guarapari;ES
;11267;20/07/2020;1008;Teobaldo Junior;Sudeste;SKU9002;Carregador Portátil;R$80;10;R$800;Shoptime;Rio de Janeiro;RJ
;11268;20/07/2020;1007;Alex Souza;Sudeste;SKU9015;Teclado ;R$80;31;R$2.480;Shoptime;Vitória;ES
;11269;20/07/2020;1002;Lucas Souza;Sudeste;SKU9007;Headphone;R$150;59;R$8.850;Magazine Luiza;Guarapari;ES
;11270;20/07/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;45;R$193.500;Carrefour;Betim;MINAS
;11271;20/07/2020;1002;Lucas Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;74;R$88.800;Magazine Luiza;Betim;MINAS
;11272;20/07/2020;1006;Mário Junior;Sudeste;SKU9015;Teclado ;R$80;15;R$1.200;Ricardo Eletro;Rio de Janeiro;RJ
;11273;20/07/2020;1004;Isabela Carolina;Sudeste;SKU9007;Headphone;R$150;6;R$900;amazon;Rio de Janeiro;RJ
;11274;21/07/2020;1009;Felipe Seixas;Sudeste;SKU9007;Headphone;R$150;51;R$7.650;amazon;Belo Horizonte;MINAS
;11275;21/07/2020;1005;Tais Fernandes;Sudeste;SKU9015;Teclado ;R$80;18;R$1.440;kabum;Vitória;ES
;11276;21/07/2020;1008;Teobaldo Junior;Sudeste;SKU9006;E-Reader;R$250;60;R$15.000;Ricardo Eletro;Guarapari;ES
;11277;21/07/2020;1009;Felipe Seixas;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;18;R$26.100;Casas Bahia;Guarapari;ES
;11278;21/07/2020;1003;Paulo Ferreira;Sudeste;SKU9012;Smart TV;R$1.998;59;R$117.882;Ponto Frio;Guarapari;ES
;11279;21/07/2020;1007;Alex Souza;Sudeste;SKU9004;Celular Modelo 2;R$1.200;96;R$115.200;Carrefour;Rio de Janeiro;RJ
;11280;21/07/2020;1001;Maria Silva;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;70;R$301.000;kabum;Vitória;ES
;11281;21/07/2020;1006;Mário Junior;Sudeste;SKU9012;Smart TV;R$1.998;53;R$105.894;Casas Bahia;Betim;MINAS
;11282;21/07/2020;1004;Isabela Carolina;Sudeste;SKU9003;Celular Modelo 1;R$800;30;R$24.000;Ponto Frio;Campinas;SP
;11283;21/07/2020;1002;Lucas Souza;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;24;R$103.200;amazon;Vitória;ES
;11284;21/07/2020;1007;Alex Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;58;R$46.400;amazon;Guarapari;ES
;11285;22/07/2020;1002;Lucas Souza;Sudeste;SKU9015;Teclado ;R$80;12;R$960;Casas Bahia;Campinas;SP
;11286;23/07/2020;1001;Maria Silva;Sudeste;SKU9002;Carregador Portátil;R$80;82;R$6.560;Carrefour;Campinas;SP
;11287;23/07/2020;1002;Lucas Souza;Sudeste;SKU9003;Celular Modelo 1;R$800;8;R$6.400;Ricardo Eletro;Guarapari;ES
;11288;23/07/2020;1002;Lucas Souza;Sudeste;SKU9005;Celular Modelo 3;R$1.800;54;R$97.200;Shoptime;Guarapari;ES
;11289;23/07/2020;1003;Paulo Ferreira;Sudeste;SKU9005;Celular Modelo 3;R$1.800;85;R$153.000;Ricardo Eletro;Campinas;SP
;11290;23/07/2020;1004;Isabela Carolina;Sudeste;SKU9006;E-Reader;R$250;71;R$17.750;amazon;Niterói;RJ
;11291;23/07/2020;1009;Felipe Seixas;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;76;R$326.800;Ricardo Eletro;Vitória;ES
;11292;24/07/2020;1006;Mário Junior;Sudeste;SKU9008;Mouse;R$88;90;R$7.920;kabum;Niterói;RJ
;11293;24/07/2020;1009;Felipe Seixas;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;64;R$92.800;amazon;Vitória;ES
;11294;24/07/2020;1008;Teobaldo Junior;Sudeste;SKU9003;Celular Modelo 1;R$800;73;R$58.400;Shoptime;Belo Horizonte;MINAS
;11295;24/07/2020;1003;Paulo Ferreira;Sudeste;SKU9009;Notebook Modelo 1;R$1.450;30;R$43.500;kabum;Vitória;ES
;11296;24/07/2020;1008;Teobaldo Junior;Sudeste;SKU9002;Carregador Portátil;R$80;81;R$6.480;amazon;Betim;MINAS
;11297;24/07/2020;1002;Lucas Souza;Sudeste;SKU9008;Mouse;R$88;97;R$8.536;kabum;Campinas;SP
;11298;24/07/2020;1003;Paulo Ferreira;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;96;R$412.800;Magazine Luiza;Campinas;SP
;11299;25/07/2020;1006;Mário Junior;Sudeste;SKU9013;SSD;R$435;84;R$36.540;Ricardo Eletro;Niterói;RJ
;11300;25/07/2020;1008;Teobaldo Junior;Sudeste;SKU9010;Notebook Modelo 2;R$2.220;62;R$137.640;Ricardo Eletro;Rio de Janeiro;RJ
;11301;25/07/2020;1003;Paulo Ferreira;Sudeste;SKU9013;SSD;R$435;92;R$40.020;Carrefour;Rio de Janeiro;RJ
;11302;25/07/2020;1004;Isabela Carolina;Sudeste;SKU9011;Notebook Modelo 3;R$4.300;96;R$412.800;Ponto Frio;Rio de Janeiro;RJ
;11303;25/07/2020;1001;Maria Silva;Sudeste;SKU9012;Smart TV;R$1.998;49;R$97.902;Shoptime;Rio de Janeiro;RJ
;11304;25/07/2020;1002;Lucas Souza;Sudeste;SKU9007;Headphone;R$150;60;R$9.000;Carrefour;Rio de Janeiro;RJ
